,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
157,-2.0,-3.75,-6.5,-6.25,-5.5,-3.5,-0.25,-7.0,-6.25,-8.0
158,-0.5,-3.0,-7.0,-7.0,-5.75,-4.25,-2.0,-7.5,-6.25,-7.75
159,-1.25,-3.25,-5.75,-6.5,-4.25,-3.5,-1.0,-6.75,-5.25,-7.5
160,-0.25,-3.75,-6.75,-7.0,-4.75,-4.5,-1.75,-7.25,-5.75,-8.25
161,-0.25,-4.25,-6.25,-7.75,-4.5,-4.5,-1.75,-7.0,-6.0,-8.5
162,-0.75,-2.75,-6.5,-6.5,-2.75,-3.0,-1.5,-6.5,-4.25,-6.25
163,-2.25,-2.25,-6.75,-10.75,-4.0,-1.75,-2.0,-7.75,-4.5,-9.0
164,-1.0,-3.5,-5.5,-7.0,-4.5,-3.25,-1.0,-7.25,-4.5,-7.75
165,-1.0,-3.0,-6.25,-7.25,-4.0,-3.5,-1.0,-6.25,-5.75,-6.75
166,-1.25,-4.75,-6.75,-8.25,-4.0,-3.5,-0.75,-6.5,-4.75,-7.75
167,-0.75,-3.75,-6.0,-6.5,-4.5,-3.75,-0.75,-6.5,-5.5,-8.25
168,-0.5,-1.75,-6.5,-5.5,-5.25,-6.25,-2.5,-6.25,-7.5,-7.0
169,-4.0,-3.5,-3.25,-7.75,-3.0,-1.75,-3.5,-8.5,-3.25,-10.75
170,-1.25,-3.25,-6.75,-5.5,-5.5,-5.0,-0.75,-7.5,-7.0,-9.25
171,-0.75,-3.25,-6.75,-5.5,-5.5,-4.75,-1.0,-7.5,-7.5,-9.0
172,-2.0,-2.25,-5.5,-6.25,-3.5,-3.25,-0.5,-7.0,-4.25,-8.5
173,-1.5,-3.25,-5.75,-6.0,-4.0,-3.25,-0.5,-6.75,-5.75,-7.5
174,-1.5,-2.75,-5.75,-5.75,-4.75,-3.0,-0.25,-7.75,-5.5,-8.25
175,-1.25,-3.0,-6.75,-4.75,-6.75,-4.5,-0.75,-6.75,-7.0,-8.25
176,-1.5,-3.0,-7.0,-6.75,-5.25,-3.25,-0.5,-7.5,-6.25,-8.0
177,-2.75,-4.5,-7.75,-4.5,-5.75,-4.25,-0.25,-7.25,-6.5,-8.5
178,-1.0,-2.5,-6.5,-5.75,-5.25,-3.5,-1.0,-7.25,-6.0,-8.25
179,-2.5,-5.5,-6.25,-6.25,-4.5,-4.0,-0.25,-7.25,-5.0,-8.0
180,-2.5,-3.75,-7.75,-6.0,-6.25,-2.5,-0.5,-8.0,-7.25,-6.0
181,-0.5,-2.75,-6.5,-6.0,-4.75,-3.5,-1.5,-7.25,-5.5,-7.0
182,-0.75,-2.0,-5.75,-6.0,-3.25,-3.0,-1.5,-7.25,-4.25,-7.5
183,-0.5,-3.0,-6.25,-6.5,-3.75,-3.25,-1.75,-7.0,-5.0,-7.0
184,-0.75,-3.0,-6.75,-7.0,-6.0,-4.0,-2.0,-8.0,-5.0,-8.25
185,-0.75,-3.0,-7.0,-6.0,-5.75,-4.25,-1.5,-7.25,-6.5,-7.75
186,-1.25,-3.75,-7.25,-5.75,-3.75,-4.25,-1.0,-7.25,-5.25,-7.5
187,-2.5,-4.25,-7.75,-3.25,-5.5,-5.5,-2.5,-8.0,-5.25,-8.25
188,-1.5,-4.25,-8.0,-6.0,-5.75,-6.25,-2.0,-7.5,-6.25,-6.75
189,-1.25,-4.5,-6.0,-5.25,-4.5,-3.5,-0.75,-6.25,-5.25,-6.0
190,-1.25,-3.75,-6.0,-6.0,-4.75,-4.25,-0.5,-7.5,-4.75,-8.25
191,-1.0,-4.0,-5.75,-5.5,-4.5,-5.0,-0.5,-7.5,-5.5,-7.5
192,-2.25,-1.25,-5.5,-6.25,-3.0,-3.0,-2.25,-6.75,-4.0,-6.5
193,-2.5,-3.5,-5.0,-4.75,-3.25,-3.5,-0.75,-7.0,-4.75,-7.0
194,-1.75,-3.0,-5.5,-5.75,-4.75,-3.75,-0.5,-7.75,-4.0,-8.5
195,-2.75,-2.5,-6.75,-5.25,-4.75,-4.0,-0.5,-5.75,-6.0,-8.0
196,-3.25,-4.0,-5.75,-7.5,-3.5,-1.25,-0.5,-5.75,-3.0,-9.5
197,-4.75,-3.5,-7.0,-5.75,-5.25,-4.25,0.0,-7.25,-6.0,-8.75
198,-1.0,-1.75,-6.5,-6.75,-5.5,-4.0,-1.75,-5.5,-4.75,-6.5
199,-3.5,-4.0,-4.5,-6.5,-3.25,-3.25,-0.25,-6.5,-3.5,-8.5
200,-0.75,-2.25,-5.75,-6.0,-4.25,-4.25,-2.5,-6.25,-3.5,-8.5
201,-0.75,-2.25,-5.5,-6.75,-2.75,-3.25,-2.5,-6.75,-4.5,-8.75
202,-1.25,-1.75,-4.75,-6.75,-1.75,-2.25,-2.25,-6.75,-3.5,-8.75
203,-0.75,-2.5,-4.75,-6.0,-2.75,-2.25,-2.5,-6.5,-4.75,-7.5
204,-0.75,-2.5,-5.0,-6.25,-3.5,-1.75,-1.75,-7.5,-3.0,-8.0
205,-1.25,-2.0,-6.0,-6.0,-3.75,-2.75,-1.5,-6.25,-5.5,-8.25
206,-1.75,-3.0,-6.25,-7.25,-3.25,-1.75,-2.25,-6.75,-3.0,-6.25
207,-0.75,-2.5,-6.75,-5.75,-4.25,-2.5,-1.75,-7.0,-5.75,-8.0
208,-1.25,-3.25,-7.0,-7.75,-5.75,-3.75,-4.25,-8.25,-5.5,-9.0
209,-2.75,-4.25,-5.0,-8.0,-2.75,-1.75,-1.5,-7.25,-3.5,-6.5
210,-0.5,-4.25,-6.75,-6.0,-5.5,-5.0,-2.75,-7.0,-6.75,-8.25
211,-0.25,-3.875,-5.375,-7.125,-4.875,-4.125,-2.625,-6.875,-5.375,-8.125
212,-1.0,-2.0,-6.0,-5.75,-6.75,-3.0,-2.25,-8.5,-7.0,-8.25
213,-1.0,-3.25,-4.75,-5.0,-2.25,-2.25,-2.0,-7.0,-4.25,-8.5
214,-1.25,-4.75,-4.0,-5.25,-3.25,-3.25,-1.0,-8.5,-3.0,-8.5
215,-0.75,-3.5,-5.5,-4.75,-4.25,-3.5,-1.75,-6.25,-5.25,-7.75
216,-0.25,-2.75,-9.0,-8.25,-7.75,-5.0,-4.0,-6.75,-6.5,-6.0
217,-2.25,-4.0,-7.25,-5.25,-5.25,-4.25,-0.5,-6.5,-6.25,-8.0
218,-1.0,-3.75,-6.0,-5.75,-4.5,-2.0,-1.25,-7.75,-4.0,-7.5
219,-3.0,-6.0,-4.0,-7.75,-2.0,-1.5,-1.5,-7.25,-3.25,-8.25
220,-1.75,-1.75,-7.25,-6.0,-3.5,-2.25,-2.25,-7.5,-4.5,-7.5
221,-0.5,-2.75,-5.25,-5.75,-4.0,-2.75,-2.25,-6.5,-4.5,-7.5
222,-3.25,-0.5,-5.0,-6.5,-2.5,-3.5,-3.5,-8.0,-4.0,-8.25
223,-4.5,-3.75,-5.0,-7.0,-2.75,-2.0,-2.0,-7.0,-3.25,-7.25
224,-1.0,-3.0,-5.25,-4.5,-4.0,-2.5,-1.25,-7.0,-3.5,-7.25
225,-1.5,-3.5,-5.75,-5.0,-5.25,-2.75,-1.0,-6.0,-4.0,-7.25
226,-1.75,-3.5,-5.5,-7.5,-3.25,-2.75,-1.0,-7.0,-3.75,-7.25
227,-3.0,-5.25,-4.75,-5.0,-3.75,-3.75,-0.75,-6.75,-3.25,-7.0
228,-0.75,-4.0,-4.75,-6.0,-3.75,-4.25,-3.0,-7.25,-5.5,-5.5
229,-2.5,-5.5,-5.0,-6.5,-3.75,-2.75,-0.5,-7.5,-4.0,-6.75
230,-0.75,-2.75,-7.0,-6.0,-4.0,-3.75,-1.75,-7.25,-5.75,-8.0
231,-0.5,-2.5,-6.0,-5.5,-3.75,-3.75,-2.5,-7.25,-5.5,-7.0
232,-1.5,-2.25,-5.25,-6.25,-2.25,-2.75,-2.25,-7.25,-3.0,-8.0
233,-4.5,-4.75,-2.0,-7.5,-0.5,-3.25,-2.75,-7.0,-2.25,-9.25
234,-1.0,-2.0,-4.0,-5.75,-3.75,-2.5,-1.75,-7.5,-3.5,-8.25
235,-1.0,-2.5,-6.0,-6.0,-3.75,-3.25,-1.0,-6.25,-4.75,-7.75
236,-1.5,-4.0,-6.0,-7.25,-3.75,-3.0,-0.75,-7.0,-3.5,-7.25
237,-3.5,-5.5,-6.75,-5.75,-4.25,-4.5,-0.25,-7.5,-5.25,-9.0
238,-1.0,-4.25,-6.0,-6.0,-5.5,-4.0,-2.0,-7.5,-4.75,-7.0
239,-1.75,-4.5,-4.75,-5.75,-3.25,-2.75,-0.75,-7.25,-3.75,-6.25
240,-1.0,-2.25,-6.25,-4.25,-4.75,-4.25,-2.25,-7.0,-5.0,-6.25
241,-0.75,-3.0,-6.25,-5.25,-5.25,-4.75,-2.25,-7.75,-5.5,-6.5
242,-1.0,-2.25,-6.25,-5.75,-3.25,-2.75,-1.5,-7.5,-4.0,-7.5
243,-0.5,-2.0,-6.0,-6.5,-3.5,-3.75,-3.0,-6.75,-5.0,-5.5
244,-2.0,-3.5,-5.25,-6.5,-4.5,-2.5,-0.75,-8.25,-3.25,-7.75
245,-1.5,-2.5,-4.5,-4.5,-4.0,-2.75,-0.75,-6.0,-5.0,-7.75
246,-2.75,-3.0,-4.5,-9.5,-0.75,-2.75,-2.0,-6.75,-2.25,-8.25
247,-1.5,-2.0,-5.75,-3.5,-3.75,-4.25,-2.25,-7.5,-4.25,-7.75
248,-1.5,-2.75,-6.5,-6.5,-5.75,-5.25,-2.25,-7.75,-5.75,-8.25
249,-2.25,-4.75,-4.75,-6.75,-4.0,-3.25,-0.5,-7.0,-5.0,-7.5
250,-0.75,-2.25,-6.25,-7.0,-5.25,-3.75,-1.5,-6.75,-4.0,-7.25
251,-1.0,-2.5,-5.25,-7.25,-4.0,-3.0,-2.0,-7.25,-4.25,-8.0
252,-0.75,-2.5,-5.75,-6.0,-2.75,-3.25,-1.25,-6.5,-4.5,-6.5
253,-2.0,-3.75,-5.25,-6.5,-2.25,-3.0,-1.0,-6.25,-4.0,-7.0
254,-1.5,-4.25,-5.0,-6.75,-4.5,-3.25,-0.75,-7.5,-3.75,-8.5
255,-4.75,-4.0,-6.25,-6.5,-5.75,-2.5,-3.0,-7.5,-4.75,-9.0
256,-2.5,-3.0,-6.25,-7.5,-4.75,-3.0,-3.25,-8.0,-3.75,-8.25
257,-4.5,-3.0,-5.0,-5.0,-4.0,-3.5,-2.25,-8.5,-4.75,-7.5
258,-1.5,-3.5,-6.75,-7.0,-4.0,-3.25,-2.0,-7.25,-4.5,-6.75
259,-2.75,-4.75,-5.25,-7.5,-3.25,-2.75,-0.25,-7.0,-3.75,-7.0
260,-1.5,-3.25,-5.25,-7.0,-3.0,-2.75,-1.25,-6.75,-3.5,-7.0
261,-1.25,-3.25,-5.5,-6.5,-3.5,-2.75,-1.5,-6.75,-3.75,-6.75
262,-1.5,-3.25,-5.75,-9.0,-3.5,-3.25,-1.25,-6.75,-3.0,-7.75
263,-1.5,-3.75,-5.25,-6.0,-3.0,-2.75,-1.25,-6.25,-3.75,-6.75
264,-1.0,-2.75,-7.0,-6.25,-5.25,-3.25,-1.25,-7.0,-5.25,-7.25
265,-1.5,-2.5,-5.25,-6.25,-3.0,-2.5,-1.25,-6.25,-4.0,-7.5
266,-2.25,-3.5,-5.25,-6.5,-1.75,-2.75,-1.5,-6.0,-2.0,-7.0
267,-1.75,-3.5,-5.5,-5.0,-3.0,-3.0,-1.0,-6.0,-4.25,-7.5
268,-1.0,-3.25,-5.25,-7.75,-4.25,-3.0,-1.75,-7.25,-3.75,-7.75
269,-3.75,-4.5,-4.0,-6.0,-2.25,-3.25,-0.5,-6.5,-3.0,-7.0
270,-0.75,-4.75,-7.0,-5.75,-7.0,-5.5,-1.0,-7.0,-6.75,-6.5
271,-1.0,-3.0,-5.75,-6.25,-5.0,-4.25,-1.25,-7.5,-5.75,-7.0
272,-1.25,-2.75,-5.75,-6.25,-4.0,-3.25,-1.5,-7.5,-4.25,-7.25
273,-1.5,-5.75,-6.75,-6.75,-4.0,-0.5,-3.0,-7.5,-4.0,-8.75
274,-1.25,-2.75,-5.75,-5.75,-5.0,-3.25,-0.75,-7.5,-4.5,-7.5
275,-1.25,-2.75,-6.25,-4.25,-5.0,-3.75,-1.25,-7.0,-5.25,-7.25
276,-2.0,-3.0,-5.5,-7.25,-3.5,-3.25,-0.75,-6.75,-3.25,-7.75
277,-2.25,-2.5,-5.75,-5.75,-4.75,-3.75,-0.75,-7.25,-5.25,-7.75
278,-1.25,-3.0,-6.0,-6.75,-5.25,-4.0,-2.25,-7.5,-5.0,-7.75
279,-2.5,-4.25,-5.75,-7.0,-4.0,-4.25,-0.25,-7.0,-5.0,-7.0
280,-1.5,-2.5,-5.75,-6.25,-4.75,-3.0,-0.75,-7.5,-5.25,-7.5
281,-0.75,-3.0,-5.0,-5.5,-3.75,-3.75,-2.0,-7.75,-4.5,-6.75
282,-1.75,-1.75,-6.0,-6.5,-3.25,-3.0,-1.75,-7.75,-4.25,-6.25
283,-3.0,-3.5,-5.75,-6.75,-3.5,-2.25,-1.0,-7.5,-4.5,-6.5
284,-1.5,-2.75,-6.0,-8.25,-5.0,-3.25,-0.5,-8.5,-3.75,-8.25
285,-1.5,-3.5,-6.25,-6.25,-4.0,-3.5,-0.75,-7.25,-5.5,-6.75
286,-2.25,-3.0,-6.0,-7.0,-3.25,-2.75,-2.75,-6.75,-3.0,-8.0
287,-2.75,-4.0,-5.75,-5.5,-4.75,-3.75,-0.5,-7.5,-4.5,-8.25
288,-1.0,-3.0,-8.5,-7.5,-5.75,-5.0,-2.25,-8.0,-6.5,-7.0
289,-5.0,-6.0,-4.25,-9.25,-3.75,-1.0,-2.0,-10.0,-1.25,-10.5
290,-1.25,-4.75,-5.75,-6.75,-4.5,-4.0,-0.75,-7.75,-4.5,-7.5
291,-1.0,-2.75,-6.5,-6.5,-4.5,-4.0,-0.75,-7.25,-7.0,-6.25
292,-2.0,-2.75,-5.75,-8.25,-3.5,-3.75,-0.75,-8.0,-3.25,-8.25
293,-2.75,-4.5,-6.25,-6.5,-3.75,-2.0,-0.5,-7.75,-4.75,-7.5
294,-1.75,-4.25,-6.5,-5.75,-5.0,-4.25,-0.5,-7.75,-5.5,-7.75
295,-3.5,-3.5,-5.25,-6.0,-3.75,-3.25,-0.25,-6.75,-4.25,-7.25
296,-2.5,-3.25,-7.75,-9.75,-5.25,-3.5,-0.5,-7.75,-5.0,-8.75
297,-0.75,-3.5,-7.0,-6.25,-5.5,-4.75,-1.25,-7.0,-7.25,-6.25
298,-1.75,-4.0,-5.0,-6.5,-4.0,-2.75,-0.75,-6.75,-3.0,-7.0
299,-3.25,-3.0,-4.5,-5.75,-3.0,-2.5,-0.5,-6.75,-3.75,-7.25
300,-5.75,-6.0,-10.25,-0.25,-7.75,-13.0,-8.25,-9.25,-8.75,-9.75
301,-0.75,-2.75,-6.0,-5.25,-5.25,-3.5,-1.5,-6.25,-6.0,-7.75
302,-1.75,-2.25,-5.25,-4.75,-4.0,-2.75,-2.0,-6.5,-4.5,-7.5
303,-1.5,-2.75,-4.5,-4.75,-4.75,-2.75,-1.5,-6.5,-5.25,-7.5
304,-1.0,-3.0,-6.75,-4.5,-7.25,-3.75,-1.5,-7.5,-6.0,-9.0
305,-9.25,-1.75,-15.0,-3.75,-7.5,-8.25,-6.25,-11.0,-10.25,-8.0
306,-1.75,-2.75,-6.25,-6.5,-3.0,-2.5,-1.25,-6.75,-3.25,-7.75
307,-2.75,-2.75,-6.0,-5.0,-5.75,-2.75,-1.25,-7.0,-5.75,-8.75
308,-1.75,-5.0,-7.0,-5.0,-8.25,-6.0,-4.0,-8.0,-6.25,-8.5
309,-2.25,-4.25,-5.5,-6.5,-3.0,-3.75,-0.5,-7.0,-4.75,-7.5
310,-3.5,-3.75,-4.25,-4.25,-4.5,-3.5,-3.0,-8.0,-3.75,-7.5
311,-1.25,-2.75,-4.75,-7.5,-6.5,-2.5,-2.0,-8.0,-5.25,-8.25
312,-1.25,-2.5,-4.75,-5.0,-3.0,-3.0,-1.5,-6.75,-3.75,-7.75
313,-6.0,-4.5,-7.0,-4.5,-4.25,-10.0,-5.25,-10.0,-5.0,-9.5
314,-2.25,-3.75,-6.0,-9.0,-8.75,-3.0,-1.0,-8.5,-5.25,-9.25
315,-1.5,-4.5,-5.5,-5.25,-5.0,-2.75,-1.5,-6.5,-5.0,-6.5
316,-1.0,-2.0,-7.5,-5.5,-6.5,-2.0,-1.75,-6.25,-5.25,-7.25
317,-3.0,-4.0,-5.25,-4.25,-4.0,-4.25,-0.5,-8.0,-5.5,-8.5
318,-1.25,-4.5,-6.5,-7.0,-6.5,-4.5,-3.5,-7.25,-5.75,-7.5
319,-3.75,-5.25,-4.75,-5.75,-3.5,-2.75,-0.25,-7.25,-4.5,-7.5
320,-1.5,-1.75,-5.25,-6.0,-3.75,-3.75,-1.75,-6.75,-3.75,-7.0
321,-1.0,-2.0,-5.0,-5.75,-2.5,-3.25,-3.0,-6.0,-4.25,-7.5
322,-1.0,-1.75,-5.0,-6.25,-3.25,-3.5,-1.5,-6.5,-3.75,-7.75
323,-3.75,-3.5,-5.5,-5.5,-2.0,-5.0,-0.75,-7.25,-3.5,-8.0
324,-1.0,-2.0,-5.25,-5.75,-4.5,-2.5,-1.0,-6.75,-3.25,-7.0
325,-3.25,-4.0,-5.75,-7.0,-5.75,-3.5,-0.5,-6.25,-5.0,-8.25
326,-1.25,-2.75,-4.5,-7.75,-3.75,-2.75,-1.0,-6.25,-3.25,-7.5
327,-1.75,-3.0,-4.75,-6.0,-4.5,-2.5,-0.75,-6.75,-5.0,-8.0
328,-1.5,-2.25,-6.5,-6.0,-5.5,-3.25,-1.5,-7.0,-5.25,-6.75
329,-3.5,-5.75,-6.0,-6.25,-4.0,-3.75,-0.25,-7.0,-5.5,-8.0
330,-1.0,-3.0,-5.75,-5.25,-5.0,-3.75,-1.25,-7.5,-6.0,-7.75
331,-1.75,-3.0,-5.25,-4.5,-5.0,-4.25,-1.25,-7.5,-6.0,-7.0
332,-0.75,-2.25,-5.0,-6.25,-4.0,-3.5,-1.25,-7.5,-4.5,-7.75
333,-1.25,-2.25,-4.25,-4.75,-3.25,-5.75,-1.75,-6.75,-4.75,-7.0
334,-1.0,-2.25,-4.75,-5.5,-5.0,-3.75,-1.0,-7.75,-5.25,-7.5
335,-1.5,-3.5,-5.25,-5.25,-5.25,-4.0,-0.75,-6.75,-6.0,-8.0
336,-1.0,-3.0,-6.75,-6.0,-5.0,-4.5,-0.75,-6.5,-5.75,-7.0
337,-3.0,-3.5,-6.0,-5.0,-5.0,-5.0,-0.75,-7.75,-6.5,-8.25
338,-1.0,-3.25,-6.0,-4.25,-5.5,-4.5,-1.75,-7.25,-5.75,-7.5
339,-2.0,-4.0,-5.25,-5.5,-3.5,-4.5,-0.5,-7.5,-5.25,-7.5
340,-2.0,-2.5,-4.75,-6.5,-5.25,-3.25,-1.0,-7.75,-4.5,-7.5
341,-1.25,-2.5,-5.25,-6.25,-5.0,-3.75,-1.0,-7.25,-5.25,-7.5
342,-1.25,-2.25,-5.25,-6.75,-3.75,-2.75,-1.5,-7.0,-4.0,-6.75
343,-2.25,-3.0,-4.5,-5.25,-4.0,-2.5,-1.5,-7.5,-3.5,-6.0
344,-2.25,-2.75,-5.0,-6.75,-5.0,-3.0,-0.5,-8.0,-4.0,-7.5
345,-1.5,-2.25,-5.5,-5.25,-5.25,-3.5,-1.25,-6.75,-6.0,-8.0
346,-2.0,-2.25,-4.75,-8.0,-4.0,-2.0,-0.75,-6.25,-3.75,-7.5
347,-3.25,-3.25,-5.75,-5.25,-5.5,-4.25,-0.5,-7.25,-6.25,-8.0
348,-1.0,-2.75,-5.75,-6.25,-5.25,-3.25,-1.25,-6.75,-5.0,-6.75
349,-2.5,-4.0,-4.25,-6.25,-4.5,-3.25,-0.25,-7.0,-4.5,-7.5
350,-1.5,-2.5,-4.5,-8.25,-6.5,-1.75,-1.75,-6.5,-4.75,-4.5
351,-1.5,-4.5,-6.5,-3.0,-6.75,-5.0,-2.75,-6.5,-5.75,-7.0
352,-1.0,-1.75,-5.0,-5.25,-4.5,-3.25,-1.75,-6.75,-4.75,-6.75
353,-2.25,-3.25,-4.75,-6.75,-4.25,-2.75,-0.75,-6.75,-4.75,-6.75
354,-1.75,-3.0,-5.0,-6.5,-5.0,-2.5,-0.5,-7.25,-4.25,-7.0
355,-3.25,-6.25,-4.5,-6.25,-5.25,-3.5,-0.25,-7.25,-5.0,-6.5
356,-2.25,-3.0,-5.25,-6.75,-4.5,-3.25,-1.0,-6.5,-3.25,-8.25
357,-3.75,-4.25,-6.0,-4.25,-6.75,-5.0,-2.0,-7.5,-7.0,-9.5
358,-1.0,-2.75,-5.25,-6.5,-5.75,-3.25,-1.5,-7.0,-4.75,-6.75
359,-3.5,-5.0,-4.0,-6.25,-4.5,-3.0,-0.5,-7.0,-4.25,-7.25
360,-2.0,-2.0,-7.0,-5.0,-5.5,-3.75,-0.75,-7.5,-4.75,-6.5
361,-1.75,-2.75,-3.0,-5.75,-2.75,-2.0,-1.75,-7.75,-2.75,-7.25
362,-1.5,-2.75,-5.0,-7.0,-3.5,-2.75,-0.5,-7.0,-3.25,-7.0
363,-2.75,-3.75,-6.0,-5.5,-3.5,-3.25,-0.5,-7.0,-5.5,-6.75
364,-2.0,-3.25,-3.5,-4.25,-2.75,-2.5,-0.75,-6.5,-3.0,-8.25
365,-1.0,-2.75,-5.0,-5.5,-3.75,-2.75,-1.0,-7.0,-3.5,-7.5
366,-3.5,-5.0,-5.25,-7.75,-2.5,-1.5,-1.0,-6.5,-2.25,-7.25
367,-2.75,-5.0,-5.25,-4.0,-4.75,-4.25,-0.5,-6.75,-4.75,-7.75
368,-1.25,-2.25,-5.25,-6.5,-5.75,-4.25,-2.25,-7.5,-5.0,-7.75
369,-1.0,-2.5,-4.25,-4.5,-3.5,-6.25,-1.75,-6.25,-6.25,-7.5
370,-2.25,-4.75,-6.5,-6.5,-7.25,-7.0,-0.25,-8.75,-7.0,-7.5
371,-2.0,-3.75,-5.25,-5.0,-5.0,-5.0,-0.5,-8.0,-6.25,-7.75
372,-1.75,-2.75,-5.75,-6.5,-4.0,-3.75,-0.25,-7.75,-4.5,-7.5
373,-2.25,-3.25,-5.5,-5.25,-5.0,-4.25,-0.25,-7.5,-5.75,-7.75
374,-2.75,-3.25,-5.5,-5.75,-6.0,-3.75,-0.25,-8.25,-5.5,-8.75
375,-1.5,-3.0,-6.0,-4.5,-7.25,-4.75,-0.75,-6.25,-6.75,-7.0
376,-2.25,-4.0,-6.25,-7.0,-5.75,-4.0,0.0,-7.75,-5.0,-8.75
377,-4.5,-4.5,-5.75,-6.75,-7.25,-5.25,-0.25,-8.5,-8.0,-9.75
378,-0.75,-3.25,-5.5,-5.25,-6.5,-4.25,-1.25,-7.0,-6.0,-7.0
379,-3.25,-4.75,-5.5,-6.0,-5.5,-5.25,0.0,-8.25,-6.0,-8.0
380,-1.0,-2.0,-5.5,-5.0,-5.25,-3.75,-1.5,-7.75,-4.75,-7.25
381,-0.75,-3.25,-4.5,-5.75,-3.5,-3.25,-1.75,-7.5,-3.75,-7.0
382,-1.0,-2.0,-4.75,-6.5,-4.0,-3.0,-1.25,-7.5,-3.5,-7.25
383,-1.25,-2.75,-5.25,-5.5,-4.75,-4.0,-0.75,-7.5,-5.0,-6.75
384,-1.0,-2.75,-7.0,-6.75,-5.75,-5.0,-1.75,-7.5,-5.5,-7.25
385,-3.0,-4.0,-6.25,-5.5,-6.75,-3.0,-0.75,-8.0,-6.25,-8.0
386,-2.5,-4.5,-6.25,-8.25,-5.0,-3.25,-3.5,-7.25,-3.75,-9.75
387,-2.25,-4.5,-6.25,-6.0,-4.75,-6.0,-0.25,-7.5,-5.75,-7.75
388,-1.5,-2.75,-5.0,-7.0,-4.5,-3.25,-0.75,-8.0,-4.0,-7.25
389,-2.75,-5.25,-5.0,-6.75,-4.5,-4.5,-0.25,-8.5,-4.25,-8.25
390,-1.5,-4.25,-5.5,-5.75,-5.0,-3.75,-0.5,-7.5,-5.0,-7.0
391,-3.25,-3.5,-4.0,-7.0,-4.0,-2.75,-0.5,-8.5,-4.75,-7.25
392,-1.0,-2.5,-5.5,-6.0,-4.75,-3.75,-1.25,-6.75,-5.25,-7.25
393,-2.75,-3.0,-5.25,-7.0,-3.5,-3.25,-0.25,-8.0,-4.5,-7.75
394,-2.5,-3.25,-4.75,-6.75,-4.75,-3.0,-0.25,-8.25,-3.75,-7.5
395,-4.25,-4.75,-5.5,-6.75,-5.5,-3.5,-0.25,-7.75,-5.5,-8.5
396,-2.25,-2.5,-4.75,-7.5,-3.5,-2.75,-0.75,-7.0,-3.25,-6.5
397,-3.75,-3.75,-5.25,-5.25,-4.0,-3.25,-0.5,-8.0,-4.5,-7.5
398,-1.5,-2.5,-4.5,-6.75,-4.5,-3.0,-1.0,-7.0,-4.0,-7.0
399,-3.0,-4.0,-4.5,-5.75,-2.5,-2.5,-0.5,-6.5,-3.25,-7.75
400,-1.5,-2.25,-5.25,-5.75,-5.5,-3.25,-1.0,-7.25,-3.25,-6.75
401,-1.0,-2.5,-4.75,-6.75,-6.25,-3.5,-1.25,-8.5,-4.25,-8.5
402,-0.75,-1.75,-4.75,-6.25,-4.0,-2.75,-1.75,-7.5,-3.5,-8.0
403,-1.0,-2.5,-4.75,-5.0,-4.75,-2.75,-1.75,-7.25,-4.5,-7.25
404,-5.75,-6.5,-4.5,-8.25,-4.25,-3.0,-2.25,-9.0,-2.5,-9.75
405,-3.75,-1.5,-5.5,-5.5,-5.25,-3.0,-2.0,-8.0,-6.0,-7.5
406,-2.5,-1.75,-6.0,-7.5,-4.75,-1.75,-1.75,-7.75,-3.75,-7.25
407,-2.25,-2.75,-6.0,-6.0,-6.5,-3.75,-0.5,-8.25,-6.25,-8.5
408,-1.25,-3.25,-5.25,-7.25,-5.25,-3.5,-2.25,-9.0,-4.5,-8.25
409,-1.5,-3.0,-5.0,-5.5,-5.0,-2.75,-1.0,-7.75,-4.5,-7.25
410,-1.0,-3.25,-5.5,-7.25,-6.25,-3.25,-1.5,-8.25,-5.25,-9.0
411,-0.5,-4.0,-5.5,-6.5,-7.0,-5.0,-1.25,-8.75,-6.25,-9.0
412,-2.0,-4.5,-5.5,-8.5,-5.75,-1.25,-2.0,-8.5,-3.5,-10.0
413,-1.0,-3.25,-5.0,-5.25,-5.0,-3.0,-1.5,-7.75,-5.0,-8.0
414,-1.75,-4.75,-6.75,-4.25,-6.5,-4.75,-0.75,-10.0,-4.5,-8.75
415,-1.0,-4.25,-7.0,-7.75,-7.5,-3.5,-1.75,-9.25,-7.0,-8.75
416,-6.0,-7.75,-8.25,-7.0,-8.75,-2.25,-5.25,-11.5,-7.5,-7.75
417,-2.75,-5.5,-6.25,-6.25,-7.0,-6.5,-3.5,-8.5,-5.75,-9.25
418,-1.5,-3.25,-6.0,-8.0,-6.25,-3.25,-2.25,-8.25,-5.25,-7.5
419,-2.25,-7.25,-9.0,-5.0,-8.75,-7.5,-0.25,-5.5,-8.5,-11.0
420,-2.5,-3.5,-6.0,-8.25,-5.25,-4.5,-3.75,-5.25,-4.75,-8.75
421,-0.5,-2.5,-5.5,-7.25,-5.5,-3.75,-1.5,-8.5,-5.5,-7.0
422,-1.25,-2.75,-5.0,-6.5,-4.25,-2.75,-1.25,-8.0,-4.5,-8.0
423,-1.25,-3.25,-4.75,-7.0,-3.5,-2.75,-1.5,-6.5,-3.75,-7.75
424,-2.25,-1.75,-3.75,-6.5,-4.25,-2.5,-1.0,-7.75,-3.5,-7.25
