,elephant,dolphin,panda,lion,kangaroo,penguin,giraffe,chimpanzee,koala,orangutan
221,18.25,22.25,23.75,22.75,21.25,23.5,21.75,14.5,18.0,12.0
222,16.5,21.25,21.5,22.5,20.75,23.0,20.0,13.75,17.25,12.0
223,16.25,21.75,21.0,22.5,21.5,23.5,20.25,14.75,18.0,12.5
224,17.25,22.75,22.25,25.0,21.75,24.5,21.25,15.25,18.5,13.25
225,17.5,21.75,22.5,24.25,22.5,24.5,22.0,15.0,17.75,13.25
226,15.25,20.75,21.5,21.25,20.5,23.0,19.25,13.25,17.5,11.5
227,16.5,22.0,22.5,22.25,21.25,24.5,20.25,14.0,17.5,12.5
228,13.5,19.75,19.75,20.25,19.0,22.5,18.5,12.0,15.75,10.5
229,16.0,22.0,21.75,22.5,21.25,24.0,20.0,14.5,17.25,12.5
230,17.0,20.25,22.0,21.25,20.5,23.5,17.75,14.75,17.0,12.0
231,17.5,20.75,22.5,21.75,21.0,24.0,17.5,12.5,17.5,11.0
232,17.25,20.75,22.75,22.0,20.75,24.0,18.0,12.0,18.75,11.5
233,17.5,20.75,23.25,22.75,21.0,25.0,17.5,12.75,18.25,12.0
234,17.5,21.25,23.5,22.25,21.5,25.0,18.0,12.75,18.5,12.5
235,17.5,21.5,23.75,23.25,22.25,25.0,19.25,13.0,18.75,12.0
236,17.0,19.75,22.75,21.0,21.75,23.5,17.75,11.5,17.75,10.5
237,16.75,21.0,22.25,21.25,20.75,24.5,17.75,11.0,17.25,11.0
238,16.5,20.5,24.0,21.5,21.25,24.5,17.75,11.5,19.0,12.0
239,17.25,20.5,23.25,21.5,21.5,24.25,18.5,12.5,17.5,12.0
240,20.75,24.75,23.0,25.5,22.5,26.5,20.25,18.25,15.5,15.25
241,19.5,22.75,21.75,24.5,21.75,25.5,18.5,18.0,16.5,13.0
242,20.5,22.75,22.5,25.25,21.75,25.75,19.5,18.0,16.75,14.0
243,20.25,22.75,22.0,25.5,22.0,26.0,19.75,18.25,16.25,13.5
244,20.25,23.5,23.5,26.0,22.5,26.5,19.75,19.25,16.0,14.5
245,19.75,23.5,23.5,25.5,22.5,26.25,20.5,18.25,15.75,14.0
246,20.5,23.25,25.0,25.0,23.5,26.75,20.0,18.5,17.25,14.0
247,19.75,23.75,22.0,24.0,21.5,26.25,20.5,17.25,15.75,13.0
248,18.75,22.25,23.5,23.75,20.75,25.75,19.25,17.5,14.5,14.0
249,20.0,22.75,22.75,24.5,22.0,25.75,20.0,19.25,15.5,14.0
250,18.25,20.25,23.0,22.5,20.0,24.0,16.25,12.5,15.75,11.75
251,16.5,20.5,19.75,20.5,19.75,22.75,15.0,12.75,15.5,11.0
252,15.5,19.75,19.5,19.5,18.5,22.25,15.25,11.0,14.75,10.0
253,16.5,20.0,19.75,20.25,19.75,22.75,15.5,13.0,15.25,11.0
254,15.75,19.75,19.5,20.25,19.25,22.75,14.75,12.5,14.75,11.0
255,16.5,20.75,20.0,21.5,20.25,23.5,15.0,13.5,14.75,11.5
256,10.25,14.0,15.25,14.5,14.5,17.25,10.0,6.75,9.5,5.5
257,15.0,19.5,18.25,19.5,18.5,23.0,14.75,11.0,13.75,10.0
258,16.25,21.5,21.0,22.0,19.75,24.5,15.75,12.5,15.25,12.0
259,16.0,20.0,19.75,20.75,20.0,23.0,16.5,12.5,14.5,11.5
260,15.0,19.25,20.25,22.0,21.5,22.5,11.75,17.25,15.75,11.5
261,13.5,18.5,20.75,21.5,21.25,23.0,9.5,15.25,16.75,10.0
262,13.5,17.5,20.0,21.25,20.25,21.5,9.5,14.0,16.25,9.5
263,13.5,17.5,19.75,21.0,20.0,22.25,10.0,14.25,15.5,9.5
264,13.75,18.25,20.5,21.25,20.5,22.5,10.0,14.75,15.25,10.0
265,14.5,19.0,21.75,23.75,22.5,23.75,11.0,15.25,16.0,12.0
266,13.75,17.75,20.5,21.0,21.0,22.75,10.5,13.5,15.5,9.5
267,13.75,18.25,19.75,20.5,20.0,22.75,11.25,12.75,15.0,9.5
268,13.25,18.0,21.5,20.5,20.0,22.25,11.5,13.25,15.25,10.25
269,13.5,17.25,20.0,21.0,20.5,22.5,11.0,15.25,15.0,11.25
270,18.75,20.25,22.5,21.25,19.75,24.0,17.25,12.25,14.75,11.75
271,14.75,18.75,18.0,18.25,18.0,22.25,14.5,9.5,12.75,8.5
272,16.25,18.75,20.0,19.25,18.75,22.25,16.0,10.0,13.25,9.5
273,16.0,18.5,19.75,18.75,18.75,23.0,16.0,10.0,13.5,9.5
274,16.0,19.25,20.5,19.25,19.0,23.25,15.75,10.5,13.25,10.0
275,17.75,19.5,21.75,22.5,20.5,24.25,17.0,11.25,14.25,11.25
276,14.75,18.0,21.0,17.75,19.0,22.5,14.75,10.0,12.5,9.5
277,14.75,18.5,18.0,17.5,17.5,22.25,14.5,8.5,11.5,8.0
278,16.0,20.0,22.0,19.25,19.5,24.0,16.0,10.5,13.75,10.5
279,15.75,18.5,19.0,19.0,18.5,23.0,17.0,10.0,12.5,9.0
280,15.0,19.0,23.0,20.25,19.25,22.5,15.25,11.5,14.75,12.25
281,13.5,18.25,21.0,18.25,19.5,22.25,15.0,10.5,15.5,10.5
282,13.25,17.75,21.0,19.25,19.0,22.0,14.75,10.0,14.5,10.5
283,13.25,18.25,21.5,18.25,19.5,22.5,14.5,11.0,15.5,11.0
284,13.0,17.75,21.75,18.25,19.5,22.5,14.5,10.5,14.5,10.5
285,14.0,18.75,22.25,20.5,20.75,24.0,15.0,11.5,15.75,12.0
286,14.0,18.0,23.5,18.75,21.25,22.75,15.0,11.5,15.5,11.0
287,13.0,18.5,20.75,17.75,18.5,23.25,14.5,9.5,14.25,10.0
288,11.5,17.75,20.75,16.75,17.5,22.0,13.75,9.0,13.0,9.75
289,13.0,17.75,21.0,18.25,18.5,22.5,14.5,10.5,14.25,10.5
290,18.25,20.75,22.0,22.5,19.75,23.5,17.5,14.25,15.5,14.0
291,14.25,19.0,21.0,19.5,20.0,23.25,16.5,12.0,15.25,11.0
292,14.25,19.5,20.0,19.5,19.25,23.0,16.0,11.5,15.25,11.5
293,14.75,18.75,20.5,19.5,20.0,23.75,16.25,12.0,15.5,12.0
294,11.75,16.5,17.5,16.75,17.0,21.0,13.5,8.5,12.25,9.0
295,15.5,20.0,20.75,22.0,21.0,24.75,16.5,12.25,15.75,13.0
296,13.25,17.75,20.75,17.75,19.25,22.25,15.0,10.5,14.25,10.25
297,14.25,19.5,18.5,18.5,19.0,23.75,15.75,10.5,14.0,10.5
298,15.0,20.25,21.0,20.0,20.0,24.5,16.25,12.0,15.25,12.25
299,15.25,19.25,18.5,20.75,19.25,23.5,16.25,11.0,14.0,11.0
300,17.25,17.25,18.0,19.0,17.0,22.0,16.75,11.75,13.25,10.25
301,12.75,15.25,14.5,15.0,16.75,20.75,13.5,10.0,11.75,7.0
302,11.5,13.5,13.0,13.5,15.0,19.25,12.75,8.75,10.5,6.0
303,12.25,14.75,14.5,15.0,16.25,21.0,13.25,10.25,12.25,7.5
304,11.5,14.75,14.25,14.75,16.25,21.25,13.0,10.5,11.5,8.5
305,12.0,16.0,15.75,17.75,18.25,22.25,14.25,11.5,12.5,8.0
306,10.75,13.5,14.0,14.0,16.75,21.0,12.25,9.25,11.25,7.5
307,11.25,14.75,14.5,14.5,15.25,21.5,12.5,9.5,11.5,7.5
308,11.5,14.25,15.25,14.0,15.25,20.0,12.75,9.0,11.0,8.0
309,12.0,14.25,15.5,15.25,16.5,20.75,13.25,10.5,11.5,9.0
310,14.5,16.25,17.0,19.0,15.75,22.0,16.0,12.5,14.0,9.0
311,15.25,17.75,19.25,19.75,18.0,23.75,15.5,12.25,16.0,9.0
312,15.0,17.75,18.25,19.75,17.0,23.5,17.5,12.25,15.75,9.5
313,15.5,17.75,19.5,20.0,17.75,24.5,16.25,13.0,16.25,10.0
314,15.75,18.5,19.5,20.5,17.75,24.75,16.75,13.25,16.25,10.5
315,16.25,18.75,21.5,22.5,19.75,25.5,17.5,14.0,16.75,11.25
316,16.25,19.0,21.0,21.0,19.25,24.75,17.75,13.75,17.25,10.5
317,15.25,19.0,19.5,20.25,18.25,25.5,17.25,13.25,15.75,9.5
318,15.25,18.75,20.5,20.25,18.0,24.75,16.0,14.5,16.5,12.75
319,14.75,17.75,19.5,19.75,18.75,24.0,16.0,15.5,15.75,10.0
320,18.5,21.25,21.5,21.75,19.5,24.5,18.25,14.0,16.5,12.75
321,15.75,19.0,20.0,21.0,18.75,24.5,16.0,11.75,16.25,10.0
322,16.0,18.25,20.0,21.25,19.0,24.0,16.75,11.75,16.25,11.5
323,16.75,19.0,21.25,21.75,19.5,25.25,17.25,12.75,17.25,11.0
324,16.5,19.0,21.5,21.75,19.5,25.25,16.5,12.5,16.5,11.5
325,17.75,20.0,23.0,24.5,21.5,26.25,19.25,14.25,18.25,13.25
326,16.0,19.0,21.0,21.25,21.75,25.5,17.0,12.5,17.5,11.5
327,14.75,18.75,20.0,20.0,17.75,25.5,15.25,11.25,15.0,9.5
328,15.75,19.25,20.75,20.75,18.75,26.0,17.0,13.25,16.25,11.75
329,16.75,19.25,21.75,21.75,19.5,25.5,16.75,13.75,16.75,12.0
330,18.75,18.25,17.75,20.0,16.75,22.0,13.25,12.25,14.5,10.75
331,18.25,17.25,18.5,21.25,18.25,23.25,13.25,13.25,17.25,10.0
332,18.0,16.75,18.5,21.0,17.5,23.25,13.75,12.75,17.0,10.5
333,19.5,16.75,18.75,24.25,18.25,24.25,13.75,15.75,18.0,14.0
334,18.0,16.5,18.75,21.5,18.0,23.25,13.5,13.5,16.5,11.25
335,17.75,16.5,19.5,23.0,19.75,23.75,14.5,14.0,17.0,11.25
336,17.5,16.0,18.75,20.5,18.75,23.0,14.75,12.75,16.75,9.5
337,16.0,15.25,17.0,19.25,16.25,22.25,13.0,11.0,15.25,9.0
338,18.25,14.75,20.75,19.75,16.5,22.75,13.25,11.5,16.75,11.0
339,16.75,14.75,18.25,20.0,17.25,22.5,15.25,12.25,16.0,10.5
340,15.25,17.25,19.75,20.25,16.0,24.25,14.75,12.5,13.0,10.25
341,13.25,17.0,21.25,19.75,16.5,23.25,15.25,12.25,14.75,9.5
342,13.75,16.25,20.25,19.5,16.0,23.0,14.25,11.75,14.5,12.0
343,13.25,15.5,19.25,19.25,15.5,23.25,13.5,12.0,14.0,9.5
344,14.75,17.75,21.5,20.75,16.75,24.25,15.0,13.0,14.75,10.75
345,14.0,17.25,21.0,22.75,17.5,24.0,15.25,13.25,14.75,10.5
346,15.0,16.75,21.25,20.25,17.25,23.75,14.75,12.75,15.25,10.5
347,11.75,16.0,18.25,17.75,14.25,23.0,13.0,10.25,12.25,8.0
348,13.25,16.75,20.0,19.75,16.5,23.25,14.0,12.25,14.0,10.0
349,13.75,16.25,19.75,19.75,16.75,22.75,14.25,13.75,14.0,11.25
350,16.5,18.0,19.75,20.75,17.75,22.5,19.5,12.5,15.0,11.0
351,15.75,19.25,19.0,21.25,19.75,22.75,20.0,13.0,16.5,11.5
352,16.0,19.75,19.25,21.25,19.5,23.0,20.75,12.5,16.5,11.5
353,16.75,19.25,20.25,22.0,20.0,23.5,20.75,13.5,17.5,12.0
354,16.0,19.25,20.25,21.75,20.0,23.5,20.5,13.5,16.75,12.5
355,16.75,20.0,21.5,23.75,21.25,24.0,21.25,14.5,17.75,12.5
356,16.25,19.5,20.5,22.25,20.75,23.75,21.25,13.5,17.5,12.5
357,16.0,19.5,20.0,22.0,20.0,24.0,21.5,12.5,17.0,12.0
358,16.25,19.5,20.75,22.5,20.25,24.25,21.0,13.0,17.0,12.0
359,16.0,18.75,20.25,22.0,20.0,24.0,20.75,13.0,16.75,12.5
360,10.25,15.0,15.5,14.25,11.5,18.0,11.25,9.0,9.25,4.75
361,20.5,24.25,24.25,25.0,23.5,27.75,20.5,19.25,21.5,14.5
362,21.25,24.25,23.75,25.0,23.5,28.0,21.5,19.25,21.75,15.0
363,21.25,23.0,24.0,25.5,23.25,28.0,22.0,19.5,22.75,16.0
364,22.25,24.75,25.75,26.0,24.0,29.0,22.25,20.5,22.25,16.5
365,19.5,22.25,23.75,26.5,22.75,28.5,21.0,18.75,20.75,15.25
366,22.25,24.0,24.5,25.75,25.0,29.25,23.0,19.75,22.75,16.25
367,22.0,23.75,24.5,25.25,23.5,28.75,22.0,19.0,21.75,15.5
368,21.25,22.75,23.5,24.25,22.0,27.75,21.5,18.25,20.75,15.0
369,21.0,22.75,23.5,24.5,22.5,27.5,21.75,18.25,21.0,15.0
370,15.5,18.25,14.25,18.75,16.0,23.25,17.75,10.0,13.0,10.25
371,16.75,20.5,15.75,20.25,18.25,24.75,19.5,10.5,15.75,10.5
372,16.75,20.5,15.75,20.0,18.5,24.25,19.5,10.5,15.0,10.5
373,17.75,19.75,16.75,20.75,18.5,25.0,20.0,11.5,16.25,11.0
374,18.25,20.5,17.25,21.0,18.0,24.5,21.25,11.0,15.25,10.5
375,19.75,20.25,22.5,24.25,19.0,26.5,22.0,14.25,16.25,13.75
376,16.75,19.75,17.0,20.25,19.0,24.75,19.75,11.5,16.5,11.0
377,16.75,19.75,15.5,19.5,17.25,24.5,19.5,10.0,14.75,10.0
378,17.5,20.0,17.0,20.25,18.25,25.75,19.75,11.0,16.0,11.0
379,17.25,19.0,15.75,20.75,17.75,25.25,20.0,11.0,14.75,10.5
380,16.5,18.5,21.0,20.5,17.75,23.75,18.75,14.25,16.25,13.0
381,16.5,19.5,22.0,21.25,18.5,24.75,19.75,14.5,17.0,12.5
382,17.0,18.75,21.75,20.75,17.5,24.0,19.25,13.5,16.0,12.75
383,17.0,19.25,22.5,21.75,18.5,25.25,19.5,14.75,17.25,12.75
384,15.5,17.5,21.0,19.75,17.0,23.5,18.0,12.75,15.0,11.25
385,18.25,20.5,24.5,24.75,21.0,26.5,21.5,16.5,18.5,15.0
386,17.5,19.25,23.75,21.5,19.25,25.5,20.5,15.5,17.75,14.25
387,17.5,20.0,23.0,21.75,18.75,26.25,20.25,14.75,17.0,12.75
388,18.25,20.0,24.0,21.75,19.0,26.0,20.5,14.75,17.0,13.5
389,18.0,19.75,23.25,22.75,19.0,25.75,20.5,15.25,17.25,14.0
390,15.75,17.0,18.25,20.0,16.75,23.25,17.75,13.25,14.0,11.25
391,14.75,18.0,19.0,20.0,17.25,23.5,17.25,13.0,14.5,10.5
392,15.0,19.0,18.75,19.75,16.5,23.5,18.25,12.5,14.25,10.5
393,13.75,16.0,17.5,19.25,15.75,22.25,16.5,11.25,13.25,9.5
394,14.25,16.75,18.5,19.5,16.25,23.0,17.25,12.0,13.5,10.75
395,15.0,18.0,21.5,23.0,18.0,24.0,18.0,14.0,14.75,12.5
396,14.25,17.25,20.25,19.25,17.0,23.5,17.5,12.75,14.25,11.75
397,14.5,18.0,18.5,19.0,16.0,23.25,17.25,11.25,13.5,10.0
398,17.0,18.5,20.0,20.0,16.75,24.25,18.0,12.25,15.0,11.5
399,16.5,18.0,18.25,20.25,16.75,23.75,17.75,11.5,13.5,10.25
400,18.75,20.5,19.75,18.0,19.0,22.5,18.25,14.75,15.5,11.75
401,16.0,19.5,18.25,15.0,17.25,21.75,16.25,13.5,14.0,9.5
402,16.0,19.25,18.25,14.75,16.75,21.75,17.0,13.0,13.75,9.5
403,15.5,19.5,18.75,14.75,17.0,21.75,16.25,14.5,15.25,9.5
404,16.0,17.5,16.75,12.5,15.75,21.5,15.5,12.0,12.0,9.5
405,14.75,18.5,17.0,14.5,16.25,20.75,15.0,12.5,12.5,8.5
406,14.75,18.75,18.5,14.75,18.75,22.25,15.0,12.75,14.75,10.0
407,15.5,19.75,19.0,15.5,17.0,22.5,16.5,13.5,14.25,10.5
408,14.0,17.5,17.25,13.25,14.75,20.5,14.0,11.5,11.75,8.5
409,15.5,18.0,19.0,14.5,16.25,21.0,15.25,12.75,13.25,10.0
410,14.5,17.25,17.5,14.75,18.0,22.25,15.75,12.75,13.5,8.0
411,12.75,16.5,18.25,13.5,17.25,22.25,15.75,11.25,14.0,7.5
412,13.75,17.25,18.0,13.75,17.5,22.25,16.75,12.25,14.0,8.5
413,14.5,17.25,19.0,14.5,18.25,23.0,16.5,12.75,15.0,9.0
414,13.5,16.5,17.75,13.5,17.0,22.0,15.5,12.5,13.5,8.0
415,15.25,17.75,21.0,17.25,20.0,24.0,18.0,13.75,15.25,10.0
416,14.25,17.25,18.5,14.0,17.75,22.75,16.25,11.5,13.75,8.5
417,14.0,17.75,19.5,14.0,18.25,24.25,16.75,12.25,14.0,8.0
418,14.25,18.25,18.5,13.75,17.5,23.25,16.0,12.5,13.75,8.5
419,14.25,17.25,18.5,14.25,17.75,23.25,15.75,13.5,13.75,8.5
420,17.0,20.0,22.75,16.0,21.25,24.5,16.5,15.75,15.75,13.25
421,16.25,20.5,21.25,16.0,20.75,24.5,16.5,14.25,16.0,11.5
422,16.5,20.5,21.25,16.25,20.75,24.5,17.0,14.25,16.0,12.5
423,17.75,21.5,22.5,17.5,21.5,25.75,17.0,15.25,17.25,13.0
424,17.75,21.0,22.5,17.25,21.75,25.25,17.25,15.5,17.0,13.5
425,18.0,22.0,23.5,18.5,22.25,26.25,18.5,17.0,17.5,14.25
426,17.0,21.5,22.0,17.0,22.25,25.25,17.75,15.25,16.75,13.0
427,18.0,22.0,23.5,17.25,21.75,26.25,18.5,15.25,17.25,13.0
428,16.0,20.75,21.25,15.75,20.0,24.75,16.5,14.75,15.5,12.5
429,18.0,21.75,22.75,17.75,21.75,26.0,17.75,15.75,16.75,13.5
430,16.75,18.0,17.25,14.5,17.0,21.0,16.5,14.25,13.0,10.75
431,16.75,18.25,19.0,15.25,17.75,21.0,16.0,13.5,14.5,9.5
432,16.0,17.5,18.5,14.5,16.5,20.25,15.75,12.0,14.25,9.0
433,16.75,17.0,18.25,15.75,17.0,21.0,16.0,12.25,14.0,9.0
434,18.25,18.75,19.5,16.5,18.5,22.25,17.5,13.25,15.25,10.5
435,18.25,19.0,19.75,17.25,19.75,22.5,18.0,14.5,15.25,12.0
436,17.0,18.25,19.25,15.75,18.5,21.75,17.0,12.5,15.0,9.0
437,17.25,19.25,19.25,16.0,18.0,22.75,17.0,12.5,14.75,9.5
438,18.0,18.5,19.25,16.0,18.0,22.25,17.5,12.75,15.25,10.0
439,17.75,18.25,19.25,16.5,18.25,22.25,17.75,13.25,14.75,10.5
440,16.25,17.75,17.5,15.0,18.25,20.75,18.0,14.5,13.0,11.25
441,16.5,19.5,19.5,16.0,20.0,22.25,20.5,13.25,15.25,10.5
442,16.25,18.5,19.25,15.0,18.75,21.75,20.5,12.75,14.75,11.0
443,16.5,19.0,18.25,15.75,19.25,22.25,18.5,14.0,14.75,12.0
444,17.25,19.5,19.75,15.5,19.5,22.25,19.75,13.25,15.0,13.75
445,17.0,20.5,20.0,17.75,21.0,24.25,20.0,15.25,15.75,13.25
446,16.5,19.25,19.25,15.75,20.5,22.5,19.5,13.75,15.5,11.5
447,15.75,19.5,18.25,15.25,18.75,23.25,18.75,13.0,14.25,11.0
448,14.5,18.5,18.5,14.25,18.0,22.0,18.0,13.25,13.75,11.0
449,15.75,19.0,18.5,15.75,19.5,22.75,18.25,13.75,14.5,12.0
450,18.5,22.0,20.75,18.0,19.25,24.5,16.5,16.75,15.0,13.25
451,16.25,22.75,21.0,17.0,19.0,25.0,15.25,14.0,15.25,11.0
452,15.75,22.25,20.5,16.25,18.0,24.75,16.0,13.75,14.25,10.5
453,17.25,23.0,22.0,17.5,19.5,25.75,16.0,15.0,16.75,12.0
454,16.0,22.25,20.25,16.5,18.25,25.0,15.5,14.0,14.25,11.0
455,17.0,23.5,21.5,18.25,20.0,26.5,16.75,16.0,15.75,13.5
456,16.75,23.0,22.0,17.5,20.0,26.0,17.0,14.75,16.0,11.5
457,16.75,23.5,21.0,17.0,18.5,26.0,17.25,14.25,15.0,11.0
458,16.5,22.5,22.0,17.0,18.75,25.75,16.5,14.25,15.75,11.5
459,16.5,23.0,22.25,17.25,19.0,26.0,15.75,14.25,16.0,12.0
460,16.25,19.5,20.0,14.75,18.0,23.5,16.5,13.25,12.75,11.75
461,16.25,19.75,21.75,15.75,19.25,24.75,18.25,14.0,15.25,12.5
462,16.5,19.25,22.25,15.75,18.5,24.25,18.25,12.75,15.5,12.5
463,16.75,18.75,21.5,15.75,19.0,24.0,17.5,12.75,15.0,12.5
464,17.0,20.0,22.5,16.25,19.0,24.75,18.0,13.5,15.25,13.0
465,16.5,19.5,22.0,17.0,20.0,25.25,18.0,13.75,15.0,13.25
466,17.5,20.5,23.0,16.75,20.5,25.25,19.0,14.5,16.25,13.25
467,17.0,20.0,21.25,15.25,18.0,26.25,20.0,12.25,14.25,11.5
468,15.75,19.0,23.5,15.5,18.0,24.25,18.5,12.0,14.5,12.0
469,16.75,19.25,21.5,15.75,18.5,24.75,18.25,12.5,14.5,13.5
470,15.25,18.0,15.75,13.0,14.75,19.75,14.75,12.0,10.25,10.0
471,14.5,16.75,16.5,13.25,15.75,19.5,13.5,11.5,12.0,8.0
472,14.75,18.0,17.0,13.25,16.0,20.25,15.25,11.5,12.25,8.5
473,14.5,16.25,16.5,13.5,16.0,19.5,14.0,10.5,11.75,8.0
474,16.0,18.25,17.75,14.75,17.0,21.0,16.25,11.5,12.5,9.0
475,16.0,17.75,19.0,16.75,17.5,21.5,17.0,13.0,12.5,10.75
476,15.5,18.0,18.25,14.5,17.75,21.25,15.75,12.0,12.75,9.0
477,15.0,17.75,17.0,14.0,15.75,21.75,15.5,10.5,11.5,8.5
478,15.75,17.75,18.75,13.75,16.25,21.0,15.0,11.25,13.5,9.0
479,14.0,15.75,16.25,13.25,15.25,20.0,14.25,10.0,10.75,7.5
480,18.25,19.25,19.75,15.25,17.5,21.0,14.75,13.75,13.25,13.5
481,16.0,19.5,20.0,16.25,18.5,22.25,13.75,14.5,15.5,13.0
482,15.75,18.5,19.0,15.25,17.25,21.5,13.5,12.75,13.5,11.5
483,16.25,19.25,20.5,17.0,18.5,22.25,14.25,14.0,15.0,13.0
484,16.5,19.0,20.5,16.25,18.25,22.0,14.25,13.75,14.0,13.25
485,16.75,20.25,20.75,18.25,19.5,22.75,15.25,14.25,14.75,13.75
486,16.25,19.25,21.0,16.5,20.0,22.75,14.5,14.75,14.5,12.5
487,17.5,21.0,21.5,17.0,18.0,25.75,14.25,13.5,15.75,13.25
488,16.0,18.75,20.5,15.25,17.25,22.0,13.75,13.0,13.75,13.0
489,16.25,18.5,20.25,16.25,18.0,22.5,15.5,13.0,14.25,13.25
490,14.5,15.75,16.0,12.5,15.25,20.0,13.75,13.5,11.5,12.5
491,16.5,19.0,18.5,15.0,17.5,22.25,16.75,14.0,14.75,12.5
492,16.0,18.5,17.75,14.0,16.75,22.0,17.0,13.0,13.25,12.0
493,16.5,18.75,18.0,16.25,17.5,21.75,16.75,13.0,14.0,12.0
494,16.75,18.75,18.5,15.25,17.75,22.25,17.25,12.5,14.25,12.5
495,16.75,19.25,19.5,17.0,18.0,23.5,16.75,13.5,14.0,14.25
496,16.5,19.25,19.75,15.25,18.25,22.5,18.0,15.25,14.5,13.75
497,16.25,18.25,17.5,14.25,17.0,22.5,17.0,12.75,13.5,11.5
498,15.75,18.5,19.25,13.25,16.0,21.75,15.5,12.25,13.25,11.5
499,17.0,17.75,17.5,14.75,16.5,21.5,15.5,12.0,12.75,11.5
500,18.75,20.0,24.0,22.5,19.75,23.25,23.75,13.5,18.0,12.25
501,13.75,19.0,18.25,18.25,18.0,23.25,20.25,11.0,15.25,9.5
502,13.25,18.25,17.5,17.75,16.5,22.5,19.75,10.0,14.25,9.0
503,13.25,18.25,18.0,17.75,17.25,23.5,19.75,11.0,14.75,10.0
504,12.25,17.75,17.25,17.5,17.0,22.5,19.0,10.5,13.75,9.5
505,12.75,18.25,17.75,19.0,17.5,23.5,20.0,11.5,15.0,10.0
506,12.5,18.0,17.75,18.0,17.75,23.25,19.25,11.5,14.25,9.5
507,13.25,18.25,17.5,19.25,16.75,24.0,20.25,11.0,13.75,10.5
508,12.0,19.25,18.0,17.5,16.0,23.25,18.5,9.5,13.75,9.5
509,14.0,18.75,18.75,19.25,17.5,23.5,20.0,11.0,15.0,10.5
510,14.25,17.75,21.25,21.0,18.0,23.75,19.5,14.75,14.5,10.0
511,14.0,19.25,20.75,22.25,19.5,25.0,19.75,15.25,16.0,10.5
512,13.25,18.0,20.5,20.5,17.75,23.25,21.0,13.75,14.75,9.5
513,14.75,20.0,21.5,22.5,19.75,25.75,20.25,16.0,16.75,11.5
514,15.0,20.0,22.0,23.0,20.25,25.5,20.75,16.0,16.75,12.0
515,15.25,20.5,22.75,24.0,20.75,26.5,21.75,17.0,17.0,13.25
516,15.25,19.75,21.75,22.75,20.75,25.25,21.5,15.5,16.75,11.0
517,13.5,18.75,19.75,20.75,18.25,24.5,18.75,14.25,14.5,10.5
518,14.25,20.5,22.0,21.75,19.5,25.5,20.0,15.75,16.5,12.0
519,16.0,21.0,23.0,23.75,21.25,26.5,21.25,17.0,17.75,13.0
520,13.75,18.0,19.5,18.75,16.75,22.75,18.75,11.25,11.5,9.0
521,14.25,18.5,21.0,20.0,18.0,24.0,19.25,12.0,13.25,10.0
522,14.5,18.5,21.0,20.0,18.25,23.75,20.0,12.0,13.75,10.0
523,15.0,19.75,22.0,21.0,18.75,25.25,20.25,13.0,14.25,11.5
524,15.25,18.0,22.0,21.0,18.5,24.25,20.25,12.5,14.0,11.0
525,15.75,18.75,22.5,21.75,19.25,25.0,23.0,13.25,13.75,12.0
526,15.5,19.75,22.0,21.25,20.25,25.0,21.0,13.0,14.5,11.0
527,14.75,19.5,20.75,20.5,18.0,25.0,20.0,12.0,13.0,10.5
528,13.75,18.25,20.5,19.5,17.0,24.25,19.5,11.5,12.5,10.0
529,15.0,19.0,21.5,21.25,18.75,24.5,20.25,12.5,13.5,11.0
530,15.25,18.25,20.25,19.0,17.5,22.75,16.75,13.25,12.25,10.25
531,15.25,18.75,20.75,20.5,18.25,23.75,17.0,12.5,13.5,9.5
532,13.5,16.5,19.75,18.5,16.5,21.5,15.5,10.5,12.5,8.5
533,16.5,18.75,20.75,21.75,19.0,25.0,19.25,13.5,13.75,12.5
534,17.0,19.5,21.75,21.0,18.75,24.0,18.0,13.0,14.0,11.0
535,16.0,18.5,21.0,21.0,19.25,24.25,18.0,12.75,13.25,11.0
536,16.25,19.25,21.25,21.0,20.0,24.5,18.25,13.25,14.25,10.0
537,15.0,18.75,19.75,20.0,17.5,24.25,16.25,12.0,12.5,10.0
538,15.5,18.0,21.0,20.0,17.5,23.5,16.5,11.75,13.25,10.0
539,15.75,18.25,20.75,21.0,18.25,24.0,17.75,12.0,13.0,10.0
540,14.0,16.75,18.5,18.0,15.25,22.0,14.75,10.5,9.5,9.25
541,13.25,18.0,19.0,19.25,16.5,23.0,16.0,11.5,11.5,9.0
542,12.5,17.0,20.0,18.5,15.75,21.75,16.25,11.0,10.75,9.0
543,13.0,17.25,18.75,19.0,15.75,23.0,15.75,11.0,11.0,9.0
544,13.5,18.0,19.5,19.25,16.5,22.75,15.75,11.5,11.0,10.0
545,12.75,18.25,19.75,20.5,17.25,23.0,16.0,12.75,11.75,11.25
546,14.0,18.5,20.0,20.0,17.5,23.5,16.5,12.25,12.0,9.5
547,11.75,16.25,17.0,17.5,13.25,23.0,14.25,9.75,8.5,7.5
548,12.75,17.25,19.0,18.5,15.5,22.75,14.75,11.25,10.5,9.5
549,13.75,17.75,19.25,19.5,16.0,23.25,15.75,12.0,10.5,9.5
550,18.25,21.5,23.0,23.0,20.25,25.5,20.5,16.0,14.75,14.75
551,16.75,21.75,22.0,21.75,20.75,25.5,20.25,16.0,15.25,12.5
552,16.25,21.0,22.25,21.0,19.75,24.75,20.0,15.0,14.0,12.0
